Time_hour,Lat,Long,Count,Avg_speed,Chennai_colleges,Chennai_hotels,Chennai_schools,Chennai_hospitals,Chennai_markets,Chennai_transport_stand,Chennai_religious_places,Chennai_tourist_places
7.0,12.974089,80.154343,53.0,37.0,0,0,0,0,0,1,0,3
7.0,13.052152,80.250779,52.0,40.0,10,11,7,8,0,8,7,2
7.0,13.06765,80.24985,50.0,19.0,5,12,7,6,2,3,2,4
7.0,13.068368,80.269358,49.0,34.0,2,19,10,6,2,4,10,3
7.0,12.971053,80.15086,46.0,35.0,0,1,0,0,0,1,0,0
7.0,12.981664,80.167262,46.0,45.0,0,0,0,0,0,0,0,1
7.0,13.054978,80.254416,42.0,40.0,10,6,7,8,1,7,2,3
7.0,12.688082,79.982921,40.0,25.0,0,0,0,0,0,0,0,0
7.0,12.977506,80.159416,40.0,45.0,0,0,0,0,0,0,0,3
7.0,13.066123,80.243988,36.0,35.0,1,7,5,4,1,3,6,1
7.0,12.682501,79.982361,34.0,25.0,0,0,0,0,0,0,0,0
7.0,13.006514,80.254449,34.0,32.0,1,1,6,3,0,1,0,2
7.0,13.047837,80.248986,34.0,40.0,6,13,5,3,0,10,9,1
7.0,13.00777,80.235608,31.0,37.0,2,0,1,0,0,0,1,4
7.0,13.006615,80.242513,30.0,31.0,5,0,2,1,0,0,1,6
7.0,12.656797,79.949513,29.0,46.0,0,0,0,0,0,0,0,0
7.0,13.00666,80.248295,29.0,33.0,3,0,3,1,0,0,1,5
7.0,12.694815,79.978195,28.0,25.0,0,0,0,0,0,0,0,0
7.0,13.054041,80.262229,26.0,33.0,4,12,9,4,2,5,5,2
7.0,12.729431,79.98269,26.0,46.0,0,0,0,0,0,0,0,0
7.0,13.071515,80.259034,26.0,29.0,4,27,8,5,1,5,10,6
7.0,12.964663,80.147799,25.0,35.0,0,1,0,1,0,1,0,0
7.0,12.658308,79.944253,23.0,48.0,0,0,0,0,0,0,0,0
7.0,12.697321,79.97369,23.0,25.0,0,0,0,0,0,0,0,0
7.0,12.734417,79.984857,22.0,48.0,0,0,0,0,0,0,0,0
7.0,12.513128,79.886919,22.0,36.0,0,0,0,0,0,0,0,0
7.0,12.958051,80.144172,19.0,37.0,0,2,0,1,0,1,0,0
7.0,13.06828,80.255601,18.0,33.0,5,12,7,7,2,2,4,3
7.0,12.678012,79.979569,18.0,28.0,0,0,0,0,0,0,0,0
7.0,12.761401,80.003538,16.0,42.0,0,0,0,0,0,0,0,0
7.0,13.063786,80.264929,15.0,37.0,3,19,6,4,4,5,8,2
7.0,12.708138,79.976773,15.0,48.0,0,0,0,0,0,0,0,0
7.0,12.701091,79.969,15.0,34.0,0,0,0,0,0,0,0,0
7.0,13.016085,80.25963,14.0,34.0,2,1,2,1,0,0,5,3
7.0,12.508899,79.882084,14.0,31.0,0,0,0,0,0,0,0,0
7.0,13.046723,80.266406,13.0,35.0,3,6,4,4,1,3,7,0
7.0,12.72414,79.98172,12.0,40.0,0,0,0,0,0,0,0,0
7.0,12.756334,80.001889,12.0,51.0,0,0,0,0,0,0,0,0
7.0,13.020252,80.262991,12.0,25.0,2,0,2,1,0,2,5,1
7.0,13.071962,80.264231,12.0,26.0,3,24,5,4,1,7,11,8
7.0,13.011414,80.259232,12.0,35.0,2,1,5,1,0,0,1,2
7.0,12.671785,79.976139,11.0,34.0,0,0,0,0,0,0,0,0
7.0,12.508928,79.888695,11.0,26.0,0,0,0,0,0,0,0,0
7.0,13.053547,80.267839,11.0,22.0,4,6,9,4,3,2,11,4
7.0,12.657,79.956174,10.0,46.0,0,0,0,0,0,0,0,0
7.0,12.712954,79.979708,10.0,45.0,0,0,0,0,0,0,0,0
7.0,12.993194,80.113706,9.0,36.0,0,0,0,0,0,0,0,0
7.0,12.997302,80.106441,9.0,33.0,0,0,0,0,0,0,0,0
7.0,13.041748,80.268225,8.0,34.0,4,4,2,5,1,3,10,0
7.0,12.972489,80.21946,7.0,35.0,0,0,1,2,0,2,3,0
7.0,12.642468,79.937736,7.0,53.0,0,0,0,0,0,0,0,0
7.0,12.739901,79.989551,7.0,47.0,0,0,0,0,0,0,0,0
7.0,13.063594,80.274099,7.0,26.0,3,18,13,9,3,5,6,4
7.0,12.653916,79.940029,6.0,55.0,0,0,0,0,0,0,0,0
7.0,12.765879,80.005167,6.0,40.0,0,0,0,0,0,0,0,0
7.0,12.659206,79.962541,6.0,37.0,0,0,0,0,0,0,0,0
7.0,12.666599,79.970864,5.0,52.0,0,0,0,0,0,0,0,0
7.0,12.967923,80.217822,5.0,48.0,0,0,0,0,0,3,3,0
7.0,12.630748,79.93135,5.0,39.0,0,0,0,0,0,0,0,0
7.0,12.602426,79.920148,5.0,56.0,0,0,0,0,0,0,0,0
7.0,12.948686,80.202248,5.0,41.0,0,0,0,1,0,0,0,0
7.0,12.743713,79.992608,4.0,38.0,0,0,0,0,0,0,0,0
7.0,12.636574,79.934061,4.0,47.0,0,0,0,0,0,0,0,0
7.0,12.646856,79.940259,4.0,56.0,0,0,0,0,0,0,0,0
7.0,12.987754,80.118356,4.0,30.0,0,0,0,0,0,0,0,0
7.0,13.082157,80.278554,4.0,26.0,5,40,12,4,1,19,21,8
7.0,12.543914,79.904911,3.0,48.0,0,0,0,0,0,0,0,0
7.0,13.015675,80.102978,3.0,16.0,0,0,1,0,0,0,0,0
7.0,12.950614,80.139577,3.0,48.0,0,1,1,1,0,2,1,0
7.0,13.052898,80.273683,3.0,12.0,2,2,7,4,3,2,13,7
7.0,12.955886,80.212799,3.0,49.0,0,0,0,1,0,1,0,0
7.0,12.572158,79.916154,2.0,48.0,0,0,0,0,0,0,0,0
7.0,12.597632,79.919573,2.0,58.0,0,0,0,0,0,0,0,0
7.0,12.980324,80.228192,2.0,0.0,0,0,1,2,1,1,2,0
7.0,12.875621,80.082901,2.0,0.0,0,0,0,0,0,2,0,1
7.0,12.533906,79.901146,2.0,50.0,0,0,0,0,0,0,0,0
7.0,12.496291,79.872184,2.0,58.0,0,0,0,0,0,0,0,0
7.0,12.984765,80.122052,2.0,30.0,0,0,0,0,0,0,0,0
7.0,13.002352,80.098569,2.0,34.0,0,0,0,0,0,1,0,0
7.0,12.977372,80.131164,2.0,31.0,0,0,0,1,0,0,0,0
8.0,12.953111,80.141586,175.0,27.0,0,1,0,0,0,1,0,0
8.0,12.939472,80.130153,158.0,37.0,0,0,1,1,0,4,0,1
8.0,12.958086,80.144205,146.0,34.0,0,2,0,1,0,1,0,0
8.0,12.949378,80.138748,140.0,31.0,0,1,1,2,0,2,1,0
8.0,12.942698,80.133381,138.0,40.0,0,0,1,2,0,4,0,1
8.0,12.933208,80.124504,136.0,37.0,0,0,0,1,0,4,0,0
8.0,12.906366,80.096482,130.0,30.0,0,0,0,0,0,1,0,1
8.0,12.928523,80.119743,119.0,36.0,1,0,0,6,0,4,0,0
8.0,12.902094,80.093067,112.0,38.0,0,0,0,0,0,1,0,1
8.0,12.962214,80.14643,103.0,37.0,0,1,0,1,0,1,0,0
8.0,12.911223,80.101362,103.0,39.0,0,0,0,0,0,1,0,0
8.0,12.882461,80.081669,98.0,38.0,0,0,0,0,0,1,0,1
8.0,12.915559,80.104525,89.0,42.0,0,0,0,0,0,0,0,0
8.0,12.968973,80.149861,88.0,30.0,0,1,0,1,0,1,0,0
8.0,12.924611,80.115802,86.0,39.0,1,0,0,6,0,4,0,0
8.0,12.898282,80.090237,80.0,43.0,0,0,0,0,0,0,0,1
8.0,12.887638,80.083661,77.0,49.0,0,0,0,0,0,1,0,1
8.0,12.877689,80.079364,76.0,32.0,0,0,0,0,0,2,0,1
8.0,12.894437,80.087335,75.0,40.0,0,0,0,0,0,0,0,0
8.0,12.918977,80.109802,72.0,42.0,0,0,0,3,0,0,0,0
8.0,12.972913,80.152526,70.0,32.0,0,1,0,0,0,1,0,2
8.0,12.986142,80.174335,56.0,39.0,0,0,0,0,0,0,0,1
8.0,12.976766,80.158245,52.0,45.0,0,0,0,0,0,0,0,3
8.0,12.877738,80.08421,49.0,26.0,0,0,0,0,0,2,0,1
8.0,12.982968,80.16935,47.0,44.0,0,0,0,0,0,0,0,2
8.0,12.988887,80.178297,46.0,37.0,0,0,0,1,0,0,0,1
8.0,12.991954,80.182079,46.0,39.0,0,1,0,1,0,1,0,1
8.0,12.886378,80.07877,46.0,47.0,0,0,0,0,0,1,0,1
8.0,12.87246,80.077362,44.0,48.0,0,0,0,0,0,2,0,1
8.0,12.979543,80.162211,43.0,43.0,0,0,0,0,0,0,0,4
8.0,12.849519,80.064301,41.0,40.0,0,0,0,0,0,0,0,0
8.0,12.994402,80.186406,38.0,38.0,0,2,0,1,0,1,0,0
8.0,12.86694,80.075167,35.0,39.0,0,0,0,0,0,1,0,0
8.0,12.843477,80.059036,33.0,34.0,0,0,0,0,0,0,0,0
8.0,12.923258,80.120687,32.0,36.0,1,0,0,6,0,4,0,0
8.0,12.862588,80.07359,31.0,37.0,0,0,0,0,0,0,0,0
8.0,12.83966,80.055097,30.0,45.0,0,0,0,0,0,0,0,0
8.0,12.997333,80.190875,26.0,41.0,0,2,0,0,1,1,2,0
8.0,12.855184,80.068447,25.0,46.0,0,0,0,0,0,0,0,0
8.0,12.765265,80.00484,20.0,37.0,0,0,0,0,0,0,0,0
8.0,13.000227,80.194499,19.0,42.0,1,1,0,0,2,0,2,1
8.0,12.922528,80.147759,18.0,31.0,0,0,1,1,0,0,1,1
8.0,13.063778,80.250737,18.0,0.0,7,14,6,8,1,7,1,3
8.0,12.820779,80.037167,17.0,50.0,0,0,0,0,0,0,0,0
8.0,12.792631,80.018491,15.0,46.0,0,0,0,0,0,0,0,0
8.0,12.922837,80.129381,15.0,29.0,0,0,0,1,0,1,0,0
8.0,13.001756,80.199203,15.0,31.0,1,0,0,4,2,0,3,1
8.0,12.759655,80.003028,15.0,35.0,0,0,0,0,0,0,0,0
8.0,12.835854,80.051101,14.0,54.0,0,0,0,0,0,0,0,0
8.0,12.803772,80.025792,13.0,57.0,0,0,0,0,0,0,0,0
8.0,12.91836,80.0818,13.0,33.0,0,0,0,1,0,0,0,1
8.0,12.922368,80.139982,12.0,20.0,0,0,0,1,0,0,1,1
8.0,12.922575,80.134356,11.0,31.0,0,0,0,1,0,0,0,0
8.0,12.919424,80.180587,11.0,38.0,0,0,0,1,0,0,0,0
8.0,12.797796,80.021842,11.0,48.0,0,0,0,0,0,0,0,0
8.0,12.831389,80.04642,10.0,50.0,0,0,0,0,0,0,0,0
8.0,12.91969,80.086902,10.0,30.0,0,0,0,1,0,0,0,0
8.0,12.920694,80.16809,10.0,32.0,0,0,1,0,0,1,0,1
8.0,12.808099,80.028513,10.0,55.0,0,0,0,0,0,0,0,0
8.0,12.753555,80.000212,10.0,53.0,0,0,0,0,0,0,0,0
8.0,12.82697,80.041716,9.0,56.0,0,0,0,0,0,0,0,0
8.0,12.924731,80.099706,9.0,32.0,0,0,0,0,0,0,0,0
8.0,12.787706,80.015498,8.0,45.0,0,0,0,0,0,0,0,0
8.0,12.94201,80.18292,8.0,19.0,0,0,0,0,0,0,0,0
8.0,12.919326,80.172789,8.0,34.0,0,0,1,0,0,1,0,1
8.0,12.947267,80.184531,7.0,18.0,0,0,0,1,0,0,1,0
8.0,12.924298,80.182864,7.0,22.0,0,0,0,1,0,0,0,0
8.0,12.770838,80.007432,6.0,50.0,0,0,0,0,0,0,0,0
8.0,13.009462,80.213116,5.0,37.0,0,0,0,1,0,6,2,1
8.0,12.813759,80.032252,5.0,56.0,0,0,0,0,0,0,0,0
8.0,12.915475,80.077125,5.0,38.0,0,0,0,0,0,0,0,1
8.0,12.9651,80.19322,4.0,21.0,0,0,0,0,0,0,0,0
8.0,12.921441,80.092059,4.0,21.0,0,0,0,1,0,0,0,0
8.0,12.923471,80.155305,4.0,18.0,0,0,1,0,0,0,1,1
8.0,12.782995,80.012957,3.0,49.0,0,0,0,0,0,0,0,0
8.0,12.709456,79.977512,3.0,43.0,0,0,0,0,0,0,0,0
8.0,12.979753,80.22725,3.0,9.0,0,0,1,2,1,1,3,0
8.0,12.925546,80.104398,3.0,13.0,0,0,0,2,0,0,0,0
8.0,12.74772,79.995875,3.0,58.0,0,0,0,0,0,0,0,0
8.0,12.9232,80.160065,2.0,34.0,0,0,2,0,0,0,0,0
8.0,13.082946,80.161586,2.0,38.0,1,0,1,0,0,0,0,0
8.0,12.952919,80.186552,2.0,32.0,0,0,0,1,0,0,1,0
8.0,13.007277,80.20516,2.0,41.0,0,0,0,2,1,6,2,2
8.0,12.726566,79.982346,2.0,24.0,0,0,0,0,0,0,0,0
9.0,12.86002,80.072277,5.0,35.0,0,0,0,0,0,0,0,0
9.0,12.849784,80.064807,3.0,45.0,0,0,0,0,0,0,0,0
9.0,12.871367,80.076954,3.0,49.0,0,0,0,0,0,1,0,0
10.0,12.877598,80.084304,2.0,30.0,0,0,0,0,0,2,0,1
11.0,13.076929,80.287305,6.0,34.0,0,0,0,0,0,2,1,5
11.0,13.01884,80.267382,5.0,28.0,2,1,1,1,0,2,5,2
11.0,13.049622,80.088471,2.0,26.0,0,0,0,0,0,1,0,0
11.0,13.023994,80.273913,2.0,37.0,1,1,1,1,1,5,6,4
11.0,13.006516,80.251955,2.0,30.0,3,1,5,2,0,1,0,2
12.0,12.974643,80.220513,4.0,40.0,0,0,1,2,0,2,3,0
12.0,12.941362,80.132054,3.0,48.0,0,0,1,2,0,4,0,1
12.0,12.936942,80.127972,3.0,48.0,0,0,0,1,0,3,0,1
12.0,13.050419,80.088975,2.0,50.0,0,0,0,0,0,1,0,0
12.0,12.96062,80.21491,2.0,44.0,0,0,0,0,0,1,0,0
12.0,12.93136,80.122622,2.0,42.0,1,0,0,2,0,7,0,0
13.0,12.965817,80.202328,3.0,30.0,0,0,0,0,0,0,0,0
14.0,12.98146,80.233766,2.0,50.0,0,0,0,2,0,2,1,0
15.0,12.851687,80.13964,3.0,28.0,0,0,1,0,0,0,0,0
15.0,12.857364,80.134205,2.0,33.0,0,0,0,0,0,0,0,0
16.0,12.917232,80.107489,129.0,41.0,0,0,0,0,0,0,0,0
16.0,12.929922,80.121008,127.0,28.0,1,0,0,3,0,4,0,0
16.0,12.933352,80.124368,123.0,31.0,0,0,0,1,0,4,0,0
16.0,12.912138,80.10141,115.0,38.0,0,0,0,0,0,1,0,0
16.0,12.953774,80.141796,114.0,29.0,0,1,0,0,0,1,0,0
16.0,12.920684,80.111601,114.0,43.0,1,0,0,5,0,2,0,0
16.0,12.903897,80.094237,107.0,45.0,0,0,0,0,0,1,0,1
16.0,12.925155,80.11623,104.0,36.0,1,0,0,6,0,4,0,0
16.0,12.90008,80.09138,98.0,49.0,0,0,0,0,0,1,0,1
16.0,12.908783,80.098066,96.0,35.0,0,0,0,0,0,1,0,0
16.0,12.885239,80.082371,95.0,39.0,0,0,0,0,0,1,0,1
16.0,12.89587,80.088246,92.0,49.0,0,0,0,0,0,0,0,1
16.0,12.936717,80.127545,90.0,38.0,0,0,0,1,0,3,0,1
16.0,12.94992,80.138978,90.0,35.0,0,1,1,1,0,2,1,0
16.0,12.944396,80.134828,86.0,40.0,0,0,1,2,0,2,1,0
16.0,12.959204,80.144544,85.0,28.0,0,2,0,1,0,1,0,0
16.0,12.89213,80.085456,84.0,50.0,0,0,0,0,0,0,0,0
16.0,12.940651,80.13115,78.0,42.0,0,0,1,1,0,4,0,1
16.0,12.880812,80.080584,76.0,34.0,0,0,0,0,0,2,0,1
16.0,12.963776,80.14706,65.0,35.0,0,1,0,1,0,1,0,0
16.0,12.973877,80.153927,53.0,49.0,0,0,0,0,0,1,0,3
16.0,12.968153,80.149359,47.0,46.0,0,1,0,1,0,1,0,0
16.0,12.862948,80.073921,45.0,33.0,0,0,0,0,0,0,0,0
16.0,12.858147,80.070966,42.0,39.0,0,0,0,0,0,0,0,0
16.0,12.986722,80.175028,38.0,30.0,0,0,0,0,0,0,0,1
16.0,12.976832,80.158226,37.0,47.0,0,0,0,0,0,0,0,3
16.0,12.84065,80.056479,36.0,41.0,0,0,0,0,0,0,0,0
16.0,12.983869,80.170645,33.0,46.0,0,0,0,0,0,0,0,2
16.0,13.009547,80.213187,32.0,40.0,0,0,0,1,0,6,2,1
16.0,12.998453,80.192177,32.0,31.0,1,1,0,0,1,1,2,1
16.0,12.853706,80.067674,30.0,50.0,0,0,0,0,0,0,0,0
16.0,12.867796,80.075554,30.0,40.0,0,0,0,0,0,1,0,0
16.0,13.002093,80.197277,29.0,36.0,1,0,0,1,2,0,2,1
16.0,12.770427,80.007531,28.0,49.0,0,0,0,0,0,0,0,0
16.0,13.007968,80.207994,28.0,47.0,0,0,0,2,1,6,2,1
16.0,12.877718,80.084051,27.0,33.0,0,0,0,0,0,2,0,1
16.0,12.848442,80.06381,27.0,42.0,0,0,0,0,0,0,0,0
16.0,12.837158,80.052771,27.0,49.0,0,0,0,0,0,0,0,0
16.0,13.014609,80.224082,27.0,21.0,2,1,2,2,1,3,4,0
16.0,12.829417,80.044537,26.0,53.0,0,0,0,0,0,0,0,0
16.0,12.824356,80.039901,25.0,47.0,0,0,0,0,0,0,0,0
16.0,13.004967,80.201294,25.0,41.0,1,0,0,3,2,0,2,1
16.0,12.995417,80.188247,24.0,30.0,0,2,0,0,0,1,0,0
16.0,12.980001,80.163122,24.0,54.0,0,0,0,0,0,0,0,2
16.0,12.833342,80.048766,23.0,54.0,0,0,0,0,0,0,0,0
16.0,12.876037,80.079137,22.0,34.0,0,0,0,0,0,2,0,1
16.0,12.765944,80.00537,21.0,46.0,0,0,0,0,0,0,0,0
16.0,12.844502,80.060472,21.0,38.0,0,0,0,0,0,0,0,0
16.0,12.989749,80.179063,21.0,29.0,0,0,0,1,0,0,0,1
16.0,12.803642,80.025883,19.0,53.0,0,0,0,0,0,0,0,0
16.0,12.922396,80.139489,19.0,25.0,0,0,0,1,0,0,1,1
16.0,12.774867,80.009569,17.0,54.0,0,0,0,0,0,0,0,0
16.0,12.819491,80.036511,17.0,39.0,0,0,0,0,0,0,0,0
16.0,12.799092,80.022863,16.0,44.0,0,0,0,0,0,0,0,0
16.0,12.922937,80.128343,16.0,28.0,1,0,0,1,0,2,0,0
16.0,13.019171,80.22436,15.0,19.0,3,1,2,2,1,3,7,2
16.0,13.011984,80.220107,13.0,28.0,2,1,1,2,0,4,3,0
16.0,12.779666,80.011619,12.0,56.0,0,0,0,0,0,0,0,0
16.0,13.010751,80.227684,11.0,33.0,4,1,1,2,0,0,1,0
16.0,12.759356,80.003187,11.0,41.0,0,0,0,0,0,0,0,0
16.0,12.794756,80.020023,11.0,37.0,0,0,0,0,0,0,0,0
16.0,13.006878,80.251355,10.0,16.0,3,1,4,2,0,1,0,3
16.0,12.80846,80.029003,10.0,49.0,0,0,0,0,0,0,0,0
16.0,12.923227,80.122138,9.0,26.0,1,0,0,5,0,4,0,0
16.0,12.993241,80.18405,8.0,35.0,0,1,0,1,0,1,0,0
16.0,13.026001,80.231065,8.0,20.0,6,0,0,0,1,4,6,1
16.0,12.694266,79.978666,8.0,14.0,0,0,0,0,0,0,0,0
16.0,12.753581,80.000475,7.0,50.0,0,0,0,0,0,0,0,0
16.0,13.028736,80.236238,7.0,20.0,8,2,0,3,0,3,3,0
16.0,13.007912,80.234941,7.0,25.0,2,0,1,0,0,0,1,4
16.0,12.731095,79.983065,6.0,52.0,0,0,0,0,0,0,0,0
16.0,12.919465,80.180652,6.0,38.0,0,0,0,1,0,0,0,0
16.0,12.78533,80.014242,6.0,54.0,0,0,0,0,0,0,0,0
16.0,13.00679,80.257327,6.0,22.0,1,1,5,2,0,1,0,2
16.0,12.924385,80.10036,6.0,16.0,0,0,0,0,0,0,0,0
16.0,12.656686,79.948955,5.0,41.0,0,0,0,0,0,0,0,0
16.0,12.813594,80.032286,4.0,43.0,0,0,0,0,0,0,0,0
16.0,12.923576,80.157696,4.0,50.0,0,0,2,0,0,0,0,0
16.0,12.790378,80.017269,4.0,42.0,0,0,0,0,0,0,0,0
16.0,12.72417,79.982128,4.0,39.0,0,0,0,0,0,0,0,0
16.0,12.922662,80.148339,4.0,34.0,0,0,1,1,0,0,1,1
16.0,13.012024,80.259111,3.0,30.0,2,1,5,1,0,0,1,2
16.0,12.919284,80.173236,3.0,42.0,0,0,1,0,0,1,0,1
16.0,12.921985,80.094133,3.0,20.0,0,0,0,1,0,0,0,0
16.0,13.006942,80.23981,3.0,25.0,4,0,1,1,0,0,1,6
16.0,12.688698,79.982613,3.0,30.0,0,0,0,0,0,0,0,0
16.0,13.032716,80.242794,3.0,24.0,8,8,1,7,0,4,3,3
16.0,12.743122,79.992531,2.0,34.0,0,0,0,0,0,0,0,0
16.0,12.682688,79.982649,2.0,16.0,0,0,0,0,0,0,0,0
16.0,12.656852,79.956351,2.0,40.0,0,0,0,0,0,0,0,0
16.0,12.649581,79.941263,2.0,56.0,0,0,0,0,0,0,0,0
16.0,12.916512,80.079451,2.0,34.0,0,0,0,0,0,0,0,1
16.0,12.919664,80.086076,2.0,36.0,0,0,0,1,0,0,0,0
17.0,13.004821,80.201242,142.0,42.0,1,0,0,3,2,0,2,1
17.0,13.013003,80.222092,128.0,31.0,2,1,2,2,1,2,4,0
17.0,13.010175,80.215086,128.0,38.0,1,0,0,1,0,6,2,1
17.0,13.002065,80.197519,124.0,35.0,1,0,0,1,2,0,2,1
17.0,13.007753,80.206501,116.0,44.0,0,0,0,2,1,6,2,2
17.0,13.017376,80.225026,112.0,27.0,2,1,2,2,1,3,6,1
17.0,12.988587,80.177638,112.0,33.0,0,0,0,1,0,0,0,1
17.0,13.012889,80.226758,103.0,30.0,3,1,1,2,1,0,3,0
