Alert,Date,Time,Lat,Long,Vehicle,Speed
cas_ldw,2022-06-01,06:23:52,12.741998,79.991535,805,58
cas_ldw,2022-06-01,06:24:57,13.024305,80.228471,2846,0
cas_ldw,2022-06-01,06:27:01,12.722392,79.981537,805,45
cas_ldw,2022-06-01,06:28:19,12.711256,79.978734,805,58
cas_ldw,2022-06-01,06:28:54,12.709089,79.977492,805,58
cas_ldw,2022-06-01,06:29:33,12.705469,79.97456,805,58
cas_ldw,2022-06-01,06:29:53,12.701326,79.969416,805,58
cas_ldw,2022-06-01,06:30:44,12.693691,79.965188,805,57
cas_ldw,2022-06-01,06:33:01,12.682063,79.958519,805,57
cas_ldw,2022-06-01,06:33:29,12.677238,79.958585,805,58
cas_ldw,2022-06-01,06:33:49,12.672678,79.958665,805,58
cas_ldw,2022-06-01,06:34:26,12.668296,79.958761,805,58
cas_ldw,2022-06-01,06:34:35,12.668296,79.958761,805,58
cas_ldw,2022-06-01,06:34:54,12.664172,79.960529,805,57
cas_ldw,2022-06-01,06:35:10,12.661947,79.961164,805,57
cas_ldw,2022-06-01,06:35:43,12.658153,79.95926,805,59
cas_ldw,2022-06-01,06:36:49,12.656157,79.950818,805,58
cas_ldw,2022-06-01,06:37:21,12.657324,79.946719,805,44
cas_ldw,2022-06-01,06:37:29,12.657324,79.946719,805,44
cas_ldw,2022-06-01,06:37:51,12.656077,79.941901,805,58
cas_ldw,2022-06-01,06:38:16,12.653916,79.942239,805,58
cas_ldw,2022-06-01,06:38:26,12.651766,79.941969,805,57
cas_ldw,2022-06-01,06:42:00,12.628494,79.930584,805,58
cas_ldw,2022-06-01,06:42:58,12.624184,79.928729,805,57
cas_ldw,2022-06-01,06:43:12,12.624184,79.928729,805,57
cas_ldw,2022-06-01,06:43:17,12.622224,79.927889,805,51
cas_ldw,2022-06-01,06:43:23,12.620168,79.927159,805,62
cas_ldw,2022-06-01,06:43:39,12.615635,79.925932,805,58
cas_ldw,2022-06-01,06:43:52,12.613563,79.924807,805,58
cas_ldw,2022-06-01,06:44:16,12.611517,79.923634,805,58
cas_ldw,2022-06-01,06:44:57,12.605253,79.920768,805,58
cas_ldw,2022-06-01,06:45:32,12.600634,79.920036,805,58
cas_ldw,2022-06-01,06:46:15,12.593493,79.919307,805,58
cas_ldw,2022-06-01,06:47:58,12.573016,79.916544,805,58
cas_ldw,2022-06-01,06:48:53,12.566076,79.914688,805,57
cas_ldw,2022-06-01,06:49:54,12.558008,79.910184,805,51
cas_ldw,2022-06-01,06:50:07,12.558008,79.910184,805,51
cas_ldw,2022-06-01,06:50:28,12.556565,79.909357,805,38
cas_ldw,2022-06-01,06:50:50,12.554666,79.908276,805,61
cas_ldw,2022-06-01,06:51:55,12.543341,79.904965,805,58
cas_ldw,2022-06-01,06:52:14,12.541036,79.904535,805,58
cas_ldw,2022-06-01,06:52:20,12.538751,79.904113,805,53
cas_ldw,2022-06-01,06:52:27,12.538751,79.904113,805,53
cas_ldw,2022-06-01,06:52:58,12.534756,79.901778,805,58
cas_ldw,2022-06-01,06:53:22,12.530507,79.899774,805,58
cas_ldw,2022-06-01,06:53:55,12.526309,79.897648,805,58
cas_ldw,2022-06-01,06:54:31,12.524034,79.896632,805,58
cas_ldw,2022-06-01,06:55:37,12.517021,79.890442,805,58
cas_ldw,2022-06-01,07:08:32,12.516883,79.887983,805,0
cas_ldw,2022-06-01,07:09:22,12.518274,79.89167,805,37
cas_ldw,2022-06-01,07:09:37,12.519849,79.893262,805,58
cas_ldw,2022-06-01,07:09:52,12.519849,79.893262,805,58
cas_ldw,2022-06-01,07:10:54,12.525591,79.897179,805,58
cas_ldw,2022-06-01,07:11:14,12.531729,79.90024,805,34
cas_ldw,2022-06-01,07:11:25,12.533717,79.901075,805,60
cas_ldw,2022-06-01,07:11:45,12.535888,79.902284,805,56
cas_ldw,2022-06-01,07:11:55,12.535888,79.902284,805,56
cas_ldw,2022-06-01,07:12:53,12.543551,79.904835,805,0
cas_ldw,2022-06-01,07:13:15,12.544251,79.904965,805,34
cas_ldw,2022-06-01,07:13:23,12.546179,79.905313,805,60
cas_ldw,2022-06-01,07:14:55,12.554801,79.908159,805,58
cas_ldw,2022-06-01,07:15:33,12.559018,79.910573,805,58
cas_ldw,2022-06-01,07:16:15,12.563206,79.91303,805,58
cas_ldw,2022-06-01,07:16:42,12.569897,79.915546,805,58
cas_ldw,2022-06-01,07:17:00,12.574589,79.916705,805,58
cas_ldw,2022-06-01,07:17:10,12.576887,79.917167,805,57
cas_ldw,2022-06-01,07:18:37,12.588822,79.919274,805,57
cas_ldw,2022-06-01,07:19:16,12.593799,79.919159,805,58
cas_ldw,2022-06-01,07:19:27,12.593799,79.919159,805,58
cas_ldw,2022-06-01,07:20:30,12.605689,79.920737,805,58
cas_ldw,2022-06-01,07:20:51,12.60793,79.921399,805,58
cas_ldw,2022-06-01,07:21:09,12.60793,79.921399,805,58
cas_ldw,2022-06-01,07:21:27,12.610107,79.922633,805,58
cas_ldw,2022-06-01,07:21:38,12.614301,79.925073,805,58
cas_ldw,2022-06-01,07:21:42,12.614301,79.925073,805,58
cas_ldw,2022-06-01,07:21:56,12.616414,79.926094,805,57
cas_ldw,2022-06-01,07:22:06,12.618631,79.926673,805,57
cas_ldw,2022-06-01,07:22:24,12.621043,79.927266,805,58
cas_ldw,2022-06-01,07:22:52,12.625384,79.929079,805,58
cas_ldw,2022-06-01,07:23:03,12.625384,79.929079,805,58
cas_ldw,2022-06-01,07:24:02,12.631252,79.93158,805,47
cas_ldw,2022-06-01,07:24:22,12.633258,79.932462,805,59
cas_ldw,2022-06-01,07:24:33,12.635534,79.933484,805,58
cas_ldw,2022-06-01,07:25:06,12.637539,79.934687,805,58
cas_ldw,2022-06-01,07:29:07,12.656141,79.951721,805,37
cas_ldw,2022-06-01,07:32:19,12.66477,79.968914,805,46
cas_ldw,2022-06-01,07:32:33,12.666115,79.970296,805,53
cas_ldw,2022-06-01,07:32:56,12.667518,79.972042,805,54
cas_ldw,2022-06-01,07:33:20,13.036987,80.246466,2846,54
cas_ldw,2022-06-01,07:47:18,12.697172,79.972959,805,0
cas_ldw,2022-06-01,07:47:58,12.697174,79.97278,805,15
cas_ldw,2022-06-01,07:48:11,12.697246,79.972323,805,24
cas_ldw,2022-06-01,07:49:52,12.703252,79.971392,805,58
cas_ldw,2022-06-01,07:50:16,12.703252,79.971392,805,58
cas_ldw,2022-06-01,07:51:24,12.706974,79.975984,805,58
cas_ldw,2022-06-01,07:53:05,12.729431,79.98269,805,53
cas_ldw,2022-06-01,07:53:42,12.729431,79.98269,805,53
cas_ldw,2022-06-01,07:54:21,12.98962,80.17912,2846,15
cas_ldw,2022-06-01,07:54:39,12.986855,80.175451,2846,50
cas_ldw,2022-06-01,07:55:08,12.986572,80.175039,2846,0
cas_ldw,2022-06-01,07:55:08,12.734727,79.985256,805,47
cas_ldw,2022-06-01,07:55:22,12.734727,79.985256,805,47
cas_ldw,2022-06-01,07:55:29,12.734727,79.985256,805,47
cas_ldw,2022-06-01,07:56:12,12.985944,80.174062,2846,45
cas_ldw,2022-06-01,07:57:01,12.985944,80.174062,2846,45
cas_ldw,2022-06-01,07:58:02,12.744173,79.993056,805,44
cas_ldw,2022-06-01,07:58:32,12.745215,79.993895,805,57
cas_ldw,2022-06-01,08:00:12,12.748661,79.996718,805,58
cas_ldw,2022-06-01,08:02:24,12.780423,80.011834,805,58
cas_ldw,2022-06-01,08:04:14,12.955655,80.142948,2846,28
cas_ldw,2022-06-01,08:04:17,12.793861,80.019282,805,54
cas_ldw,2022-06-01,08:04:21,12.954831,80.142517,2846,41
cas_ldw,2022-06-01,08:04:48,12.796396,80.020924,805,60
cas_ldw,2022-06-01,08:05:54,12.947855,80.137546,2846,52
cas_ldw,2022-06-01,08:05:55,12.807471,80.028184,805,58
cas_ldw,2022-06-01,08:07:08,12.8219,80.037912,805,42
cas_ldw,2022-06-01,08:07:20,12.824217,80.039564,805,57
cas_ldw,2022-06-01,08:07:41,12.826686,80.041408,805,58
cas_ldw,2022-06-01,08:09:55,12.837029,80.052345,805,57
cas_ldw,2022-06-01,08:11:27,12.926884,80.118105,2846,12
cas_ldw,2022-06-01,08:12:23,12.926447,80.117631,2846,23
cas_ldw,2022-06-01,08:12:38,12.925127,80.116272,2846,38
cas_ldw,2022-06-01,08:14:51,12.856616,80.069507,805,56
cas_ldw,2022-06-01,08:18:37,12.904063,80.094763,2846,34
cas_ldw,2022-06-01,08:18:46,12.866991,80.075232,805,40
cas_ldw,2022-06-01,08:19:13,12.869731,80.076324,805,33
cas_ldw,2022-06-01,08:19:47,12.899776,80.091433,2846,53
cas_ldw,2022-06-01,08:20:47,13.006265,80.127376,1995,58
cas_ldw,2022-06-01,08:25:24,12.980213,80.120703,1995,58
cas_ldw,2022-06-01,08:25:46,12.975876,80.11964,1995,55
cas_ldw,2022-06-01,10:05:27,12.878192,80.082679,5339,45
cas_ldw,2022-06-01,10:05:29,12.878192,80.082679,5339,45
cas_ldw,2022-06-01,10:05:34,12.878592,80.081554,5339,44
cas_ldw,2022-06-01,11:37:13,12.883423,80.081633,2846,39
cas_ldw,2022-06-01,11:39:39,12.888186,80.072965,2846,51
cas_ldw,2022-06-01,11:40:27,12.899835,80.070503,2846,47
cas_ldw,2022-06-01,11:40:44,12.903626,80.071327,2846,51
cas_ldw,2022-06-01,11:41:42,12.916262,80.075306,2846,56
cas_ldw,2022-06-01,11:42:02,12.91892,80.076137,2846,53
cas_ldw,2022-06-01,11:42:18,12.921342,80.076843,2846,53
cas_ldw,2022-06-01,11:42:39,12.924206,80.077729,2846,58
cas_ldw,2022-06-01,11:44:51,12.93394,80.081321,2846,52
cas_ldw,2022-06-01,11:46:02,12.943832,80.084967,2846,61
cas_ldw,2022-06-01,11:46:41,12.947817,80.086464,2846,52
cas_ldw,2022-06-01,11:46:59,12.950664,80.087538,2846,55
cas_ldw,2022-06-01,11:47:40,12.955171,80.089269,2846,0
cas_ldw,2022-06-01,12:01:11,12.853269,80.066929,5339,3
cas_ldw,2022-06-01,12:05:08,12.866663,80.07517,5339,0
cas_ldw,2022-06-01,12:10:51,12.884343,80.082014,5339,0
cas_ldw,2022-06-01,16:36:08,12.878899,80.080271,805,19
cas_ldw,2022-06-01,16:36:28,12.875727,80.078974,805,61
cas_ldw,2022-06-01,16:36:53,12.873168,80.077852,805,56
cas_ldw,2022-06-01,16:38:44,12.864328,80.07445,805,54
cas_ldw,2022-06-01,16:40:32,12.858672,80.071359,805,45
cas_ldw,2022-06-01,16:41:09,12.855349,80.068764,805,57
cas_ldw,2022-06-01,16:41:21,12.854186,80.067912,805,59
cas_ldw,2022-06-01,16:45:11,12.840297,80.056058,805,32
cas_ldw,2022-06-01,16:45:30,12.839004,80.054618,805,59
cas_ldw,2022-06-01,16:46:02,12.837355,80.052884,805,59
cas_ldw,2022-06-01,16:47:34,12.830615,80.045825,805,21
cas_ldw,2022-06-01,16:48:01,12.829548,80.044676,805,52
cas_ldw,2022-06-01,16:48:09,12.827912,80.043004,805,56
cas_ldw,2022-06-01,16:49:12,12.821134,80.037588,805,31
cas_ldw,2022-06-01,16:49:18,12.819882,80.036703,805,49
cas_ldw,2022-06-01,16:51:13,12.806352,80.027635,805,59
cas_ldw,2022-06-01,16:56:19,12.785177,80.014144,805,58
cas_ldw,2022-06-01,16:57:27,12.778881,80.011305,805,58
cas_ldw,2022-06-01,16:57:40,12.778881,80.011305,805,58
cas_ldw,2022-06-01,16:59:47,12.757106,80.002442,805,58
cas_ldw,2022-06-01,17:01:09,12.749089,79.997278,805,57
cas_ldw,2022-06-01,17:01:22,12.749089,79.997278,805,57
cas_ldw,2022-06-01,17:03:48,12.742694,79.992134,805,17
cas_ldw,2022-06-01,17:07:22,12.721416,79.981373,805,32
cas_ldw,2022-06-01,17:07:58,12.71589,79.980717,805,58
cas_ldw,2022-06-01,17:09:40,12.703024,79.971372,805,50
cas_ldw,2022-06-01,17:24:05,12.672862,79.976434,805,42
cas_ldw,2022-06-01,17:24:28,12.672862,79.976434,805,42
cas_ldw,2022-06-01,17:25:06,12.66334,79.968081,805,57
cas_ldw,2022-06-01,17:26:04,12.659546,79.963548,805,59
cas_ldw,2022-06-01,17:27:06,12.657156,79.957148,805,31
cas_ldw,2022-06-01,17:27:30,12.656529,79.955378,805,57
cas_ldw,2022-06-01,17:30:27,12.649416,79.941202,805,51
cas_ldw,2022-06-01,17:32:33,12.635872,79.933815,805,53
cas_ldw,2022-06-01,17:33:09,12.630513,79.93147,805,52
cas_ldw,2022-06-01,17:33:25,12.628899,79.930716,805,51
cas_ldw,2022-06-01,17:33:48,12.624906,79.928999,805,57
cas_ldw,2022-06-01,17:34:27,12.620676,79.927323,805,58
cas_ldw,2022-06-01,17:34:44,12.616413,79.926202,805,57
cas_ldw,2022-06-01,17:35:05,12.614432,79.925271,805,58
cas_ldw,2022-06-01,17:35:36,12.610842,79.923215,805,58
cas_ldw,2022-06-01,17:35:46,12.609115,79.922207,805,48
cas_ldw,2022-06-01,17:36:07,12.607986,79.92155,805,43
cas_ldw,2022-06-01,17:36:26,12.60606,79.920885,805,57
cas_ldw,2022-06-01,17:36:54,12.60171,79.920147,805,58
cas_ldw,2022-06-01,17:37:02,12.599377,79.919906,805,58
cas_ldw,2022-06-01,17:38:05,12.59004,79.919344,805,58
cas_ldw,2022-06-01,17:38:16,12.59004,79.919344,805,58
cas_ldw,2022-06-01,17:39:38,12.578793,79.917837,805,58
cas_ldw,2022-06-01,17:43:01,12.551896,79.907017,805,58
cas_ldw,2022-06-01,17:43:28,12.549708,79.906166,805,58
cas_ldw,2022-06-01,17:43:51,12.544951,79.905251,805,58
cas_ldw,2022-06-01,17:44:03,12.542846,79.904844,805,51
cas_ldw,2022-06-01,17:45:41,12.531385,79.900272,805,0
cas_ldw,2022-06-01,17:46:02,12.531385,79.900272,805,0
cas_ldw,2022-06-01,17:46:36,12.528537,79.898806,805,59
cas_ldw,2022-06-01,17:52:57,12.506524,79.880657,805,0
cas_ldw,2022-06-01,17:53:05,12.506056,79.88016,805,30
cas_ldw,2022-06-01,17:54:35,12.497942,79.873611,805,56
cas_ldw,2022-06-01,17:55:04,12.496295,79.872113,805,12
cas_ldw,2022-06-01,17:55:41,12.498964,79.874267,805,48
cas_ldw,2022-06-01,17:55:59,12.500551,79.875565,805,56
cas_ldw,2022-06-01,17:56:16,12.50405,79.87834,805,59
cas_ldw,2022-06-01,17:56:31,12.50405,79.87834,805,59
cas_ldw,2022-06-01,17:58:28,12.515652,79.88697,805,0
cas_ldw,2022-06-01,17:58:54,12.515652,79.88697,805,0
cas_ldw,2022-06-01,18:00:19,12.522698,79.895862,805,58
cas_ldw,2022-06-01,18:00:55,12.52697,79.897829,805,57
cas_ldw,2022-06-01,18:01:08,12.529063,79.898895,805,58
cas_ldw,2022-06-01,18:01:14,12.529063,79.898895,805,58
cas_ldw,2022-06-01,18:01:38,12.533313,79.90091,805,58
cas_ldw,2022-06-01,18:02:02,12.535407,79.901978,805,58
cas_ldw,2022-06-01,18:02:22,12.537418,79.903213,805,58
cas_ldw,2022-06-01,18:03:18,12.546264,79.90535,805,56
cas_ldw,2022-06-01,18:03:47,12.549946,79.906083,805,33
cas_ldw,2022-06-01,18:03:58,12.549946,79.906083,805,33
cas_ldw,2022-06-01,18:04:04,12.551812,79.906812,805,60
cas_ldw,2022-06-01,18:05:18,12.560147,79.911236,805,58
cas_ldw,2022-06-01,18:06:13,12.568625,79.915205,805,57
cas_ldw,2022-06-01,18:06:45,12.572873,79.916322,805,59
cas_ldw,2022-06-01,18:07:01,12.575176,79.916787,805,58
cas_ldw,2022-06-01,18:07:35,12.579797,79.918132,805,58
cas_ldw,2022-06-01,18:08:14,12.584327,79.919228,805,58
cas_ldw,2022-06-01,18:08:41,12.588697,79.91925,805,54
cas_ldw,2022-06-01,18:09:34,12.595677,79.919358,805,57
cas_ldw,2022-06-01,18:10:11,12.60034,79.919846,805,58
cas_ldw,2022-06-01,18:10:51,12.607156,79.921083,805,55
cas_ldw,2022-06-01,18:11:04,12.609255,79.922144,805,58
cas_ldw,2022-06-01,18:11:17,12.611295,79.92331,805,58
cas_ldw,2022-06-01,18:11:27,12.611295,79.92331,805,58
cas_ldw,2022-06-01,18:11:33,12.613343,79.924468,805,58
cas_ldw,2022-06-01,18:11:54,12.615383,79.925636,805,58
cas_ldw,2022-06-01,18:13:37,12.629141,79.930685,805,58
cas_ldw,2022-06-01,18:13:52,12.631086,79.931525,805,47
cas_ldw,2022-06-01,18:14:15,12.632849,79.93228,805,53
cas_ldw,2022-06-01,18:14:39,12.637028,79.934337,805,58
cas_ldw,2022-06-01,18:15:10,12.641011,79.936865,805,58
cas_ldw,2022-06-01,18:15:51,12.647011,79.940294,805,57
cas_ldw,2022-06-01,18:16:10,12.649167,79.940538,805,58
cas_ldw,2022-06-01,18:16:26,12.651547,79.940279,805,47
cas_ldw,2022-06-01,18:17:19,12.657881,79.941578,805,58
cas_ldw,2022-06-01,18:18:30,12.656468,79.950532,805,58
cas_ldw,2022-06-01,18:19:16,12.657406,79.957377,805,58
cas_ldw,2022-06-01,18:19:41,12.660449,79.960777,805,57
cas_ldw,2022-06-01,18:20:09,12.660449,79.960777,805,57
cas_ldw,2022-06-01,18:20:46,12.669458,79.958543,805,57
cas_ldw,2022-06-01,18:21:49,12.678825,79.958401,805,58
cas_ldw,2022-06-01,18:22:20,12.683502,79.958512,805,58
cas_ldw,2022-06-01,18:22:25,12.683502,79.958512,805,58
cas_ldw,2022-06-01,18:22:52,12.688036,79.959839,805,58
cas_ldw,2022-06-01,18:23:19,12.690009,79.961286,805,56
cas_ldw,2022-06-01,18:23:37,12.692793,79.964498,805,58
cas_ldw,2022-06-01,18:23:58,12.694849,79.965652,805,58
cas_ldw,2022-06-01,18:24:22,12.696921,79.966763,805,58
cas_ldw,2022-06-01,18:24:46,12.698959,79.967922,805,58
cas_ldw,2022-06-01,18:24:56,12.70102,79.969081,805,59
cas_ldw,2022-06-01,18:25:18,12.704158,79.97259,805,58
cas_ldw,2022-06-01,18:26:11,12.709228,79.977404,805,51
cas_ldw,2022-06-01,18:26:40,12.710926,79.978411,805,55
cas_ldw,2022-06-01,18:27:56,12.723749,79.981623,805,32
cas_ldw,2022-06-01,18:28:09,12.723749,79.981623,805,32
cas_ldw,2022-06-01,18:28:32,12.725527,79.9822,805,41
cas_ldw,2022-06-01,18:29:07,12.725527,79.9822,805,41
cas_ldw,2022-06-01,18:29:18,12.732196,79.98292,805,59
cas_ldw,2022-06-01,18:30:11,12.737269,79.987678,805,51
cas_ldw,2022-06-01,18:30:53,12.742837,79.991965,805,58
cas_ldw,2022-06-01,18:31:46,12.746492,79.994958,805,58
cas_ldw,2022-06-01,18:32:19,12.752227,79.999359,805,58
cas_ldw,2022-06-01,18:36:46,12.773842,80.008898,805,56
cas_ldw,2022-06-01,18:37:11,12.778254,80.010902,805,58
cas_ldw,2022-06-01,18:41:05,12.800014,80.023349,805,58
cas_ldw,2022-06-01,18:41:42,12.803943,80.025893,805,58
cas_ldw,2022-06-01,18:42:14,12.807871,80.028447,805,52
cas_ldw,2022-06-01,18:44:01,12.821463,80.037655,805,58
cas_ldw,2022-06-01,18:45:39,12.830368,80.045337,805,26
cas_ldw,2022-06-01,18:53:12,12.853495,80.067191,805,41
cas_ldw,2022-06-02,05:46:33,12.892903,80.086001,2846,49
cas_ldw,2022-06-02,05:51:14,12.916717,80.106507,2846,51
cas_ldw,2022-06-02,05:51:56,12.920005,80.11101,2846,57
cas_ldw,2022-06-02,05:52:27,12.922984,80.11407,2846,55
cas_ldw,2022-06-02,05:58:45,12.941115,80.131635,2846,57
cas_ldw,2022-06-02,05:59:48,12.944165,80.134611,2846,53
cas_ldw,2022-06-02,06:00:23,12.948817,80.138128,2846,54
cas_ldw,2022-06-02,06:00:29,12.87842,80.080009,805,33
cas_ldw,2022-06-02,06:00:52,12.87588,80.079034,805,57
cas_ldw,2022-06-02,06:00:54,12.87588,80.079034,805,57
cas_ldw,2022-06-02,06:01:03,12.874532,80.078458,805,58
cas_ldw,2022-06-02,06:01:57,12.867732,80.075765,805,57
cas_ldw,2022-06-02,06:02:20,12.86362,80.074196,805,58
cas_ldw,2022-06-02,06:02:46,12.859743,80.072131,805,57
cas_ldw,2022-06-02,06:03:44,12.853861,80.067682,805,57
cas_ldw,2022-06-02,06:04:25,12.849229,80.064394,805,43
cas_ldw,2022-06-02,06:05:40,12.841271,80.057079,805,58
cas_ldw,2022-06-02,06:05:59,12.973143,80.152834,2846,52
cas_ldw,2022-06-02,06:07:20,12.97936,80.161887,2846,53
cas_ldw,2022-06-02,06:07:27,12.830064,80.04529,805,57
cas_ldw,2022-06-02,06:10:05,12.813812,80.032471,805,54
cas_ldw,2022-06-02,06:11:27,12.993002,80.183599,2846,56
cas_ldw,2022-06-02,06:17:02,12.761565,80.003746,805,39
cas_ldw,2022-06-02,06:17:51,12.756254,80.002126,805,57
cas_ldw,2022-06-02,06:19:04,12.746809,79.995388,805,58
cas_ldw,2022-06-02,06:19:37,13.011692,80.219054,2846,46
cas_ldw,2022-06-02,06:20:02,12.746809,79.995388,805,58
cas_ldw,2022-06-02,06:21:28,12.730229,79.982978,805,58
cas_ldw,2022-06-02,06:22:03,13.023262,80.227293,2846,53
cas_ldw,2022-06-02,06:23:35,12.718814,79.981091,805,58
cas_ldw,2022-06-02,06:24:40,12.709583,79.977722,805,31
cas_ldw,2022-06-02,06:25:03,12.708217,79.976931,805,52
cas_ldw,2022-06-02,06:25:44,12.704892,79.973724,805,51
cas_ldw,2022-06-02,06:27:36,12.691985,79.964027,805,58
cas_ldw,2022-06-02,06:27:44,12.690817,79.962652,805,37
cas_ldw,2022-06-02,06:28:28,12.685894,79.959386,805,57
cas_ldw,2022-06-02,06:28:51,12.68349,79.9587,805,58
cas_ldw,2022-06-02,06:29:39,12.678518,79.958593,805,58
cas_ldw,2022-06-02,06:30:29,12.678518,79.958593,805,58
cas_ldw,2022-06-02,06:31:23,12.660604,79.960994,805,58
cas_ldw,2022-06-02,06:33:55,12.658007,79.944005,805,52
cas_ldw,2022-06-02,06:35:19,12.650696,79.941638,805,57
cas_ldw,2022-06-02,06:37:06,12.635745,79.933771,805,48
cas_ldw,2022-06-02,06:38:18,12.626137,79.929543,805,58
cas_ldw,2022-06-02,06:38:49,12.621809,79.927708,805,58
cas_ldw,2022-06-02,06:39:18,12.619418,79.927,805,58
cas_ldw,2022-06-02,06:39:53,12.612904,79.924432,805,58
cas_ldw,2022-06-02,06:40:03,12.612904,79.924432,805,58
cas_ldw,2022-06-02,06:40:30,12.608817,79.922088,805,58
cas_ldw,2022-06-02,06:43:12,12.585734,79.919495,805,57
cas_ldw,2022-06-02,06:44:13,12.576676,79.917265,805,58
cas_ldw,2022-06-02,06:45:08,12.569817,79.915704,805,58
cas_ldw,2022-06-02,06:45:53,12.563267,79.913238,805,58
cas_ldw,2022-06-02,06:47:23,12.550723,79.906502,805,58
cas_ldw,2022-06-02,06:48:03,12.546164,79.905481,805,58
cas_ldw,2022-06-02,06:48:10,12.546164,79.905481,805,58
cas_ldw,2022-06-02,06:48:41,12.541548,79.904638,805,58
cas_ldw,2022-06-02,06:54:27,12.532444,79.900818,805,0
cas_ldw,2022-06-02,06:54:37,12.532444,79.900818,805,0
cas_ldw,2022-06-02,06:54:43,12.532444,79.900818,805,0
cas_ldw,2022-06-02,06:55:17,12.530178,79.899642,805,61
cas_ldw,2022-06-02,06:55:35,12.528071,79.898567,805,58
cas_ldw,2022-06-02,06:56:44,12.520095,79.893728,805,58
cas_ldw,2022-06-02,07:05:51,12.517885,79.887785,805,57
cas_ldw,2022-06-02,07:07:58,12.523486,79.89625,805,54
cas_ldw,2022-06-02,07:08:09,12.530983,79.899836,805,0
cas_ldw,2022-06-02,07:08:17,12.530983,79.899836,805,0
cas_ldw,2022-06-02,07:10:30,12.543545,79.904815,805,5
cas_ldw,2022-06-02,07:10:53,12.54532,79.905158,805,36
cas_ldw,2022-06-02,07:11:23,12.549448,79.905954,805,58
cas_ldw,2022-06-02,07:11:52,12.553927,79.907749,805,58
cas_ldw,2022-06-02,07:12:23,12.553927,79.907749,805,58
cas_ldw,2022-06-02,07:12:41,12.56008,79.911203,805,58
cas_ldw,2022-06-02,07:13:13,12.564144,79.913563,805,57
cas_ldw,2022-06-02,07:13:27,12.566264,79.91456,805,58
cas_ldw,2022-06-02,07:13:50,12.568524,79.915203,805,57
cas_ldw,2022-06-02,07:14:07,12.570798,79.915786,805,58
cas_ldw,2022-06-02,07:14:12,12.570798,79.915786,805,58
cas_ldw,2022-06-02,07:14:35,12.575369,79.916828,805,58
